BRAND,STATE,TALUKA,DISTRICT,COLLECTED_ON,ADDRESS_BLOCK,COUNTER_CODE,COUNTER_NAME,COUNTER_TYPE,LAT,LONG,IS_SCL_COUNTER,IS_EXCLUSIVE_SHREE,IS_EXCLUSIVE_BANGUR,IS_EXCLUSIVE_ROCKSTRONG,SHREE_WHOLESALE,SHREE_RETAIL_SALE,BANGUR_RETAIL_SALE,BANGUR_WHOLESALE,ROCKSTRONG_RETAIL_SALE,ROCKSTRONG_WHOLESALE,ROUTE,TOTAL_RETAIL_SALES,TOTAL_WHOLESALE,COUNTER_ID
SHREE,Delhi,MEHRAULI,DELHI,23-11-2023,FATHEPUR BERI,835138,AMIR STEEL,Dealer,28.4871112,77.18574,,,,,,,,,,,MEHRAULIShree3,200,,101293
SHREE,Delhi,MEHRAULI,DELHI,24-11-2023,"F4WQ+G5H, BANS MOHALLA, GHITORNI, NEW DELHI - 110030",846756,BHARAT BUILDERS,Dealer,28.495851,77.137867,,,,,,,,,,,MEHRAULIShree3,100,,101327
SHREE,Delhi,MEHRAULI,DELHI,25-11-2023,CHHATARPUR,891655,K D ENTERPRISES,Dealer,28.4968484,77.1852137,,,,,,,,,,,MEHRAULIShree3,100,,101420
SHREE,Delhi,MEHRAULI,DELHI,26-11-2023,"E-93, SHOP NO.-1, E-BLOCK, NEHRU VIHAR, MUKHERJEE NAGAR, NEW DELHI - 110054",1515,L. K. TRADERS (SOUTH),Dealer,28.70952,77.221165,,,,,,,,,,,MEHRAULIShree4,50,,101060
SHREE,Delhi,MEHRAULI,DELHI,27-11-2023,"B-3/105, LINK ROAD, DERA VILLAGE, DERA, NEW DELHI - 110074",895316,OM STEEL,Dealer,28.439105,77.177257,,,,,,,,,,,MEHRAULIShree1,100,,101435
SHREE,Delhi,MEHRAULI,DELHI,28-11-2023,GHITORNI,1238,R. K. TRADERS,Dealer,28.49742,77.1456573,,,,,,,,,,,MEHRAULIShree3,150,,101050
SHREE,Delhi,MEHRAULI,DELHI,29-11-2023,"D-22, 100 FEET ROAD, DR AMBEDKAR COLONY, CHHATARPUR, NEW DELHI - 110074",312184,RADHEY SHYAM & SONS,Dealer,28.506646,77.185163,,,,,,,,,,,MEHRAULIShree3,200,,101139
SHREE,Delhi,MEHRAULI,DELHI,30-11-2023,"T-12,Ward No. 8,Main Bazar,Mehrauli",175346,RAJDHANI SALES CORPORATION,Dealer,28.5175147,77.1783213,,,,,,,,,,,MEHRAULIShree3,4000,,101091
SHREE,Delhi,MEHRAULI,DELHI,01-12-2023,"Main Market,Near Red Water Tank,Aaya Nagar",750954,RAM SHYAM & BROS,Dealer,28.4951011,77.1621422,,,,,,,,,,,MEHRAULIShree3,150,,101194
SHREE,Delhi,MEHRAULI,DELHI,02-12-2023,"14,Asola,Fatehpur",1921,SHARMA CEMENT CORPORATION,Dealer,28.4587575,77.1793262,,,,,,,,,,,MEHRAULIShree1,5000,,101056
SHREE,Delhi,MEHRAULI,DELHI,03-12-2023,JONAPUR,781832,SHREE SHYAM STEEL,Dealer,28.4605055,77.1492275,,,,,,,,,,,MEHRAULIShree1,200,,101224
BANGUR,Delhi,SARITA VIHAR,DELHI,04-12-2023,"N-14 F/F, ABUL FAZAL ENCLAVE ROAD, SHAHEEN BAGH, JAMIA NAGAR, OKHLA, NEW DELHI - 110025",619639,A ONE CEMENT AGENCY,Dealer,28.550997,77.295758,,,,,,,,,,,SARITA VIHARBangur4,1500,,101165
BANGUR,Delhi,SARITA VIHAR,DELHI,05-12-2023,"Meehapur,jaipur road,Badarpur",857807,AGGARWAL CEMENT CORPORATION,Dealer,28.5102495,77.2985884,,,,,,,,,,,SARITA VIHARBangur1,1200,,101353
BANGUR,Delhi,SARITA VIHAR,DELHI,06-12-2023,"M-1,Abul Fazal Enclave,Jasola Road,Okhla",307191,AVON STEEL CORPORATION,Dealer,28.5583429,77.294152,,,,,,,,,,,SARITA VIHARBangur4,500,,101151
BANGUR,Delhi,SARITA VIHAR,DELHI,07-12-2023,MEETHAPUR,805472,DELHI TRADERS,Dealer,28.5101237,77.3373691,,,,,,,,,,,SARITA VIHARBangur3,300,,101255
BANGUR,Delhi,SARITA VIHAR,DELHI,08-12-2023,"E-2, PRAMOD MAHAJAN MARG, E-BLOCK, SAKET, NEW DELHI - 110017",90377,GOEL CEMENT CORPORATION,Dealer,28.520217,77.205787,,,,,,,,,,,SARITA VIHARBangur2,900,,101083
BANGUR,Delhi,SARITA VIHAR,DELHI,09-12-2023,"C-169, JJ COLONY, MADANPUR KHADAR, NEW DELHI - 110076",836667,GUPTA TRADERS,Dealer,28.532668,77.314059,,,,,,,,,,,SARITA VIHARBangur1,250,,101295
BANGUR,Delhi,SARITA VIHAR,DELHI,10-12-2023,"RAMSINGH NETAJI OFFICE, HARSH VIHAR, SCHOOL ROAD, MEETHAPUR, NEW DELHI - 110044",824366,PEELWAN ENTERPRISES,Dealer,28.496142,77.324367,,,,,,,,,,,SARITA VIHARBangur3,300,,101282
BANGUR,Delhi,SARITA VIHAR,DELHI,11-12-2023,"C-44, A-113, OKHLA ESTATE MARG, POCKET C, OKHLA PHASE - 2, NEW DELHI - 110020",9397,RAJ TRADERS,Dealer,28.534143,77.277679,,,,,,,,,,,SARITA VIHARBangur4,50,,101073
BANGUR,Delhi,SARITA VIHAR,DELHI,12-12-2023,"1995, 1st 60 FEET ROAD, BLOCK G, MOLARBAND EXTN., BADARPUR, NEW DELHI - 110044",300156,TUSHAR TRADING COMPANY,Dealer,28.4927224,77.3099708,,,,,,,,,,,SARITA VIHARBangur3,200,,101128
BANGUR,Delhi,SARITA VIHAR,DELHI,13-12-2023,NEW FRIENDS COLONY,910062,KRISHNA BUILD MART,Dealer,28.5053734,77.3116215,,,,,,,,,,,SARITA VIHARBangur3,4500,,
BANGUR,Delhi,MEHRAULI,DELHI,14-12-2023,"292/1, DR. AMBEDKAR COLONY, CHHATARPUR HILLS, NEW DELHI - 110074",888293,DISHA STEEL PRIVATE LIMITED,Dealer,28.503845,77.183744,,,,,,,,,,,MEHRAULIBangur1,1500,,101411
BANGUR,Delhi,MEHRAULI,DELHI,15-12-2023,"20, LADHA SARAI VILLAGE, MEHRAULI, NEW DELHI-110070",806945,MAHABIR BUILDING PRODUCTS LLP,Dealer,28.510495,77.177388,,,,,,,,,,,MEHRAULIBangur1,2500,,101250
BANGUR,Delhi,MEHRAULI,DELHI,16-12-2023,"8/2, DHAPI COLONY, J P COLONY, RAMA KRISHNA PURAM, NEW DELHI - 110022",875304,PNS ENTERPRISES,Dealer,28.566871,77.169588,,,,,,,,,,,MEHRAULIBangur2,100,,101389
BANGUR,Delhi,VASANT VIHAR,DELHI,17-12-2023,"G4RJ+37P, VASANT KUNJ FLYOVER, MAHIPALPUR, NEW DELHI - 110037",877045,SSS SUPPLIERS,Dealer,28.540218,77.13088,,,,,,,,,,,VASANT VIHARBangur1,250,,101392
ROCKSTRONG,Delhi,MEHRAULI,DELHI,18-12-2023,"AZAD APARTMENTS 98/9 GHITORNI, NEW DELHI-110030",871279,AZAD CEMENT BUILDING PRODUCT LLP,Dealer,28.4993862,77.1441342,,,,,,,,,,,MEHRAULIRockstrong2,450,,101377
ROCKSTRONG,Delhi,MEHRAULI,DELHI,19-12-2023,"G52M+H3F, OPP.MCD PARK, BLOCK A1 CHHATARPUR NEW DELHI-110074",685140,B.R.ENTERPRISES,Dealer,28.5013856,77.1827683,,,,,,,,,,,MEHRAULIRockstrong1,600,,101176
ROCKSTRONG,Delhi,MEHRAULI,DELHI,20-12-2023,CHHATARPUR,856163,LAXMI CEMENT AGENCY,Dealer,28.5020417,77.1834883,,,,,,,,,,,MEHRAULIRockstrong1,700,,101352
ROCKSTRONG,Delhi,MEHRAULI,DELHI,21-12-2023,"20, LADHA SARAI VILLAGE, MEHRAULI, NEW DELHI-110070",811676,MAHABIR BUILDING PRODUCTS LLP,Dealer,28.51044639,77.17752085,,,,,,,,,,,MEHRAULIRockstrong1,2500,,101244
ROCKSTRONG,Delhi,MEHRAULI,DELHI,22-12-2023,AYA NAGAR,758246,PRAVEEN CEMENT STORE,Dealer,28.4735364,77.1281699,,,,,,,,,,,MEHRAULIRockstrong2,200,,101213
ROCKSTRONG,Delhi,MEHRAULI,DELHI,23-12-2023,"11, KISHANGARH- GAUSHALA MARG KISHANGARH TEACHER COLONY VASANT KUNJ DELHI-110070",107579,R K ENTERPRISES,Dealer,28.51976979,77.17116888,,,,,,,,,,,MEHRAULIRockstrong1,100,,101086
ROCKSTRONG,Delhi,MEHRAULI,DELHI,24-12-2023,"14,Asola,Fatehpur",786786,SHARMA CEMENT CORPORATION,Dealer,28.4587575,77.1793262,,,,,,,,,,,MEHRAULIRockstrong1,5000,,101232
ROCKSTRONG,Delhi,MEHRAULI,DELHI,25-12-2023,"FACJ+RF5, STREET NO.5, ADARSH ENCLAVE, BLOCK F, AYA NAGAR NEW DELHI-110047",758433,SHIVAM ENTERPRISES,Dealer,28.47197102,77.13121327,,,,,,,,,,,MEHRAULIRockstrong2,250,,101210
ROCKSTRONG,Delhi,VASANT VIHAR,DELHI,26-12-2023,VASANT KUNJ,306132,DEEPAK STEEL,Dealer,28.5254846,77.1384496,,,,,,,,,,,VASANT VIHARRockstrong2,125,,101133
ROCKSTRONG,Delhi,VASANT VIHAR,DELHI,27-12-2023,"CHANDAN MOTORS, SHOP NO.6 KARTAR MARKET NEAR BLOCK A, DDA FLATS MUNIRKA NEW DELHI-110067",253134,G S ENTERPRISES,Dealer,28.55379792,77.17799359,,,,,,,,,,,VASANT VIHARRockstrong1,50,,101105
ROCKSTRONG,Delhi,SARITA VIHAR,DELHI,28-12-2023,MEETHAPUR,836825,DELHI TRADERS,Dealer,28.5101237,77.3373691,,,,,,,,,,,SARITA VIHARRockstrong2,300,,101296
ROCKSTRONG,Delhi,SARITA VIHAR,DELHI,29-12-2023,"183, GHAFFAR MANZIL RD, GHAFFAR MANZIL COLONY NOOR NAGAR OKHLA NEW DELHI-110025",898803,FOUJI TRADERS COMPANY,Dealer,28.55552954,77.28468139,,,,,,,,,,,SARITA VIHARRockstrong1,75,,101433
ROCKSTRONG,Delhi,SARITA VIHAR,DELHI,30-12-2023,"2, JASOLA NEW DELHI-110025",308171,M A TRADERS,Dealer,28.54539976,77.29414347,,,,,,,,,,,SARITA VIHARRockstrong1,225,,101148
ROCKSTRONG,Delhi,SARITA VIHAR,DELHI,31-12-2023,SHAHEEN BAGH,308596,NAV BHARAT CEMENT,Dealer,28.5504542,77.29963,,,,,,,,,,,SARITA VIHARRockstrong1,150,,101145
ROCKSTRONG,Delhi,SARITA VIHAR,DELHI,01-01-2024,PUL PEHLADPUR,204034,SANJAY CEMENT TRADERS,Dealer,28.5008113,77.2932828,,,,,,,,,,,SARITA VIHARRockstrong3,700,,101095
ROCKSTRONG,Delhi,SARITA VIHAR,DELHI,02-01-2024,BATLA HOUSE,845160,TAJ ENTERPRISES,Dealer,28.5722872,77.2847261,,,,,,,,,,,SARITA VIHARRockstrong1,150,,101312
ROCKSTRONG,Delhi,SAKET,DELHI,03-01-2024,"158/A, POCKET E, NEB SARAI, SAINIK FARM, NEW DELHI-110030",893955,GOEL SALES CORPORATION,Dealer,28.50873568,77.20100527,,,,,,,,,,,SAKETRockstrong1,350,,101437
ROCKSTRONG,Delhi,DEFENCE COLONY,DELHI,04-01-2024,"11, TEMPLE ROAD JANGPURA, BHOGAL NEW DELHI-110014",872238,RAJINDRA PAINTS AND HARDWARE STORE,Dealer,28.580617,77.2494061,,,,,,,,,,,DEFENCE COLONYRockstrong1,2200,,101376
ROCKSTRONG,Delhi,HAUZ KHAS,DELHI,05-01-2024,"188-A, NEAR N-BLOCK, PANCHSHEEL PARK, SHAHPUR JAT SHRI FORT NEW DELHI-110049",654855,VINAYAK HARDWARE & BUILDING MATERIAL,Dealer,28.5476532,77.2147921,,,,,,,,,,,HAUZ KHASRockstrong1,15,,101185
SHREE,Delhi,HAUZ KHAS,DELHI,06-01-2024,SAFDARJUNG,879359,AZAD CEMENT CORPORATION,Dealer,28.560589,77.1981184,,,,,,,,,,,HAUZ KHASShree1,200,,101388
SHREE,Delhi,HAUZ KHAS,DELHI,07-01-2024,"I-130/1, GAUTAM NAGAR, NEW DELHI - 110049",683148,KARDAM SANITARY AND HARDWARE STORES,Dealer,28.561081,77.209865,,,,,,,,,,,HAUZ KHASShree1,250,,101178
SHREE,Delhi,VASANT VIHAR,DELHI,08-01-2024,"80-B, BABA GANGNATH MARKET, MUNIRKA, NEW DELHI - 110017",839017,JAI JAWAN AGENCY LLP,Dealer,28.556088,77.174104,,,,,,,,,,,VASANT VIHARShree1,2800,,101290
SHREE,Delhi,VASANT VIHAR,DELHI,09-01-2024,"C-72,Main Road,Masoodpur,Vasantkunj",196291,JAI MAA TRADERS,Dealer,28.528944,77.1521114,,,,,,,,,,,VASANT VIHARShree1,700,,101094
SHREE,Delhi,VASANT VIHAR,DELHI,10-01-2024,Moti Bagh,907781,ASHOKA TRADERS,Dealer,28.5802022,77.1702528,,,,,,,,,,,VASANT VIHARShree1,200,,
SHREE,Delhi,NAJAFGARH,DELHI,11-01-2024,"MALIKPUR, NAJAFGHAR",801865,DRALL STOCK,Dealer,28.640406,76.977226,,,,,,,,,,,NAJAFGARHShree3,200,,101239
SHREE,Delhi,NAJAFGARH,DELHI,12-01-2024,"KAHRIA ROAD, NAJAFGARH",764457,JAGDAMBA TRADERS,Dealer,28.604951,76.972001,,,,,,,,,,,NAJAFGARHShree3,250,,101211
SHREE,Delhi,NAJAFGARH,DELHI,13-01-2024,"JHANKAR ROAD, GOYLA DAIRY",1514,SHIV CEMENT AGENCIES,Dealer,28.596486,77.027618,,,,,,,,,,,NAJAFGARHShree4,600,,101059
SHREE,Delhi,NAJAFGARH,DELHI,14-01-2024,"RANHOLA, NANGLOI",861898,SHREE BALAJI CEMENT AGENCY,Dealer,28.65486,77.03975,,,,,,,,,,,NAJAFGARHShree4,300,,101367
SHREE,Delhi,NAJAFGARH,DELHI,15-01-2024,UTTAM NAGAR,901651,SHRE SAI PROPERTIES,Dealer,28.617434,77.028902,,,,,,,,,,,NAJAFGARHShree4,150,,101446
SHREE,Delhi,DELHI CONTONMENT,DELHI,16-01-2024,DURGA PARK,238504,CHANDNA TRADERS,Dealer,28.60307,77.10542,,,,,,,,,,,DELHI CONTONMENTShree1,400,,101103
SHREE,Delhi,DELHI CONTONMENT,DELHI,17-01-2024,SAMAYPUR,855404,GARG TRADERS,Dealer,28.744031,77.145695,,,,,,,,,,,DELHI CONTONMENTShree3,700,,101351
SHREE,Delhi,DELHI CONTONMENT,DELHI,18-01-2024,"RAJ NAGAR, PALAM",863755,ISHIKA TRADERS,Dealer,28.57571283,77.08412678,,,,,,,,,,,DELHI CONTONMENTShree1,4800,,101370
SHREE,Delhi,DELHI CONTONMENT,DELHI,19-01-2024,SAGARPUR,860923,MAHABALAJI TIMBER TRADERS,Dealer,28.602993,77.105469,,,,,,,,,,,DELHI CONTONMENTShree1,900,,101366
SHREE,Delhi,DELHI CONTONMENT,DELHI,20-01-2024,SAGARPUR,810161,RAJPUT TRADERS,Dealer,28.597931,77.092921,,,,,,,,,,,DELHI CONTONMENTShree1,600,,101254
SHREE,Delhi,DELHI CONTONMENT,DELHI,21-01-2024,OLD MAHROLI ROAD RAJ NAGAR,2006,RASTOGI TRADERS & MARBLE,Dealer,28.58342,77.875383,,,,,,,,,,,DELHI CONTONMENTShree2,250,,101068
SHREE,Delhi,DELHI CONTONMENT,DELHI,22-01-2024,"INDRA PARK, SAGARPUR",905517,JAI BABA TRADERS,Dealer,28.61352812,77.08571953,,,,,,,,,,,DELHI CONTONMENTShree1,200,,101441
ROCKSTRONG,Delhi,DWARKA,DELHI,23-01-2024,OLD PALAM ROAD ,310408,BAJRANG BALI BUILDERS,Dealer,28.6099609,77.03176541,,,,,,,,,,,DWARKARockstrong3,100,,101144
ROCKSTRONG,Delhi,DWARKA,DELHI,24-01-2024,POCHANPUR,860071,KHANDELWAL BUILDING & MATERIAL SUPPLIERS,Dealer,28.576635,77.078534,,,,,,,,,,,DWARKARockstrong2,100,,101374
ROCKSTRONG,Delhi,DWARKA,DELHI,25-01-2024,"RAJAPURI, UTTAM NAGAR",74876,SHARMA AGENCIES,Dealer,28.60318,77.06024,,,,,,,,,,,DWARKARockstrong1,150,,101087
ROCKSTRONG,Delhi,DWARKA,DELHI,26-01-2024,UTTAM NAGAR,286988,YADAV BUILDING MATERIAL SUPPLIER,Dealer,28.626835,77.050637,,,,,,,,,,,DWARKARockstrong3,150,,101115
ROCKSTRONG,Delhi,DELHI CONTONMENT,DELHI,27-01-2024,"RAJ NAGAR, PALAM",853354,ISHIKA TRADERS,Dealer,28.57571283,77.08412678,,,,,,,,,,,DELHI CONTONMENTRockstrong1,4800,,101349
ROCKSTRONG,Delhi,NAJAFGARH,DELHI,28-01-2024,"SHYAM VIHAR, NAJAFGARH",753885,PK DK TRADERS,Dealer,28.6092,77.010615,,,,,,,,,,,NAJAFGARHRockstrong1,500,,101193
SHREE,Delhi,RAJOURI GARDEN,DELHI,29-01-2024,"BERI WALA BAGH, SUBHASH NAGAR",1357,ARORA TRADERS,Dealer,28.634272,77.113793,,,,,,,,,,,RAJOURI GARDENShree2,150,,101051
SHREE,Delhi,RAJOURI GARDEN,DELHI,30-01-2024,KESHOPUR MANDI ,759095,ARORA TRADERS,Dealer,28.65116567,77.09391849,,,,,,,,,,,RAJOURI GARDENShree2,350,,101208
SHREE,Delhi,RAJOURI GARDEN,DELHI,31-01-2024,"KRISHNA NAGAR, TILAK NAGAR",830847,ASSI TRADING COMPANY,Dealer,28.66313,77.093126,,,,,,,,,,,RAJOURI GARDENShree2,350,,101266
SHREE,Delhi,RAJOURI GARDEN,DELHI,01-02-2024,RAJNAGAR,828383,DAHIYA TRADERS,Dealer,28.983371,76.999973,,,,,,,,,,,RAJOURI GARDENShree1,200,,101276
SHREE,Delhi,RAJOURI GARDEN,DELHI,02-02-2024,"KHYALA, NEAR OM DHARAM KANTA, NEW DELHI- 110027",850440,GANGA TRADERS,Dealer,28.6585862,77.099542,,,,,,,,,,,RAJOURI GARDENShree2,400,,101301
SHREE,Delhi,RAJOURI GARDEN,DELHI,03-02-2024,PASCHIM VIHAR,844756,GOPI RAM TRADING,Dealer,28.694404,77.101807,,,,,,,,,,,RAJOURI GARDENShree2,250,,101317
SHREE,Delhi,RAJOURI GARDEN,DELHI,04-02-2024,"PREM NAGAR, TILAK NAGAR, NEW DELHI",257949,GULATI ENTERPRISES,Dealer,28.634899,77.096332,,,,,,,,,,,RAJOURI GARDENShree2,4000,,101107
SHREE,Delhi,RAJOURI GARDEN,DELHI,05-02-2024,PASCHIM VIHAR,208335,GUPTA ALL BUILDING MATERIAL SUPPLIERS,Dealer,28.683555,77.111189,,,,,,,,,,,RAJOURI GARDENShree2,150,,101097
SHREE,Delhi,RAJOURI GARDEN,DELHI,06-02-2024,"DABRI MORH, SITA PURI",699179,J.S. & CO.,Dealer,28.613545,77.085929,,,,,,,,,,,RAJOURI GARDENShree2,250,,101187
SHREE,Delhi,RAJOURI GARDEN,DELHI,07-02-2024,NIHAL VIHAR,784655,KARHANA BUILDERS,Dealer,28.665194,77.07647,,,,,,,,,,,RAJOURI GARDENShree2,2500,,101234
SHREE,Delhi,RAJOURI GARDEN,DELHI,08-02-2024,"TILAK NAGAR, NEW DELHI",1998,MALHOTRA ENTERPRISES,Dealer,28.65886,77.090671,,,,,,,,,,,RAJOURI GARDENShree2,150,,101066
SHREE,Delhi,RAJOURI GARDEN,DELHI,09-02-2024,VIKASPURI,308410,MANOJ BROTHERS PRIVATE LIMITED,Dealer,28.667541,77.086092,,,,,,,,,,,RAJOURI GARDENShree2,6000,,101150
SHREE,Delhi,RAJOURI GARDEN,DELHI,10-02-2024,PASCHIM VIHAR,292864,S.V. TRADERS,Dealer,28.687294,77.114908,,,,,,,,,,,RAJOURI GARDENShree2,1000,,101122
SHREE,Delhi,RAJOURI GARDEN,DELHI,11-02-2024,"MOHAN GARDEN, UTTAM NAGAR, NEW DELHI",771570,SAMRIDHI ENTERPRISES,Dealer,28.636351,77.071186,,,,,,,,,,,RAJOURI GARDENShree2,150,,101204
SHREE,Delhi,RAJOURI GARDEN,DELHI,12-02-2024,SUBHASH NAGAR,150523,V.N. TRADING COMPANY,Dealer,28.659369,77.126356,,,,,,,,,,,RAJOURI GARDENShree2,1200,,101088
SHREE,Delhi,RAJOURI GARDEN,DELHI,13-02-2024,194 VIKAS NAGAR DWARKA,886656,VASU BUILDERS,Dealer,28.63805,77.051342,,,,,,,,,,,RAJOURI GARDENShree2,150,,101418
SHREE,Delhi,RAJOURI GARDEN,DELHI,14-02-2024,"SUBHASH NAGAR, MAIN MKT",699180,VENUS BUILDERS,Dealer,28.661599,77.118475,,,,,,,,,,,RAJOURI GARDENShree2,250,,101188
SHREE,Delhi,RAJOURI GARDEN,DELHI,15-02-2024,PASCHIM VIHAR,1326,VINAYAK TRADERS,Dealer,28.612881,77.110163,,,,,,,,,,,RAJOURI GARDENShree2,1100,,101054
SHREE,Delhi,RAJOURI GARDEN,DELHI,16-02-2024,,908046,RAMESH STOCK,Dealer,28.645986,77.079102,,,,,,,,,,,RAJOURI GARDENShree2,150,,
SHREE,Delhi,RAJOURI GARDEN,DELHI,17-02-2024,,909196,MANOJ BROTHERS PRIVATE LIMITED,Dealer,28.652657,77.063323,,,,,,,,,,,RAJOURI GARDENShree2,6000,,
BANGUR,Delhi,DWARKA,DELHI,18-02-2024,,248923,KRISHNA CEMENT STORE,Dealer,28.548611,77.095361,,,,,,,,,,,DWARKABangur1,350,,101104
BANGUR,Delhi,DELHI CONTONMENT,DELHI,19-02-2024,,845770,GOYAL TRADERS,Dealer,28.57328,77.076461,,,,,,,,,,,DELHI CONTONMENTBangur1,3000,,101324
BANGUR,Delhi,DELHI CONTONMENT,DELHI,20-02-2024,,857084,K S TRADERS,Dealer,28.605044,77.102996,,,,,,,,,,,DELHI CONTONMENTBangur1,200,,101345
BANGUR,Delhi,RAJOURI GARDEN,DELHI,21-02-2024,,825631,GOBIND TRADERS,Dealer,28.649658,77.102287,,,,,,,,,,,RAJOURI GARDENBangur1,1200,,101283
BANGUR,Delhi,RAJOURI GARDEN,DELHI,22-02-2024,,834489,GOBIND TRADERS,Dealer,28.649658,77.102287,,,,,,,,,,,RAJOURI GARDENBangur1,1050,,101285
BANGUR,Delhi,RAJOURI GARDEN,DELHI,23-02-2024,,910351,SHIVAM BUILDERS,Dealer,28.621123,77.105889,,,,,,,,,,,RAJOURI GARDENBangur2,100,,
SHREE,Delhi,VIVEK VIHAR ,DELHI,24-02-2024,,688049,H.L. ENTERPRISES,Dealer,28.67014,77.30007,,,,,,,,,,,VIVEK VIHAR Shree1,3500,,101171
SHREE,Delhi,VIVEK VIHAR ,DELHI,25-02-2024,,297188,VANI ENTERPRISES,Dealer,28.666789,77.320291,,,,,,,,,,,VIVEK VIHAR Shree3,300,,101129
SHREE,Delhi,VIVEK VIHAR ,DELHI,26-02-2024,,845140,BLS BUILDCARE CO.,Dealer,28.667127,77.308739,,,,,,,,,,,VIVEK VIHAR Shree1,3500,,101316
SHREE,Delhi,VIVEK VIHAR ,DELHI,27-02-2024,,769641,CHHABRA CEMENT AGENCY,Dealer,28.67003,77.29928,,,,,,,,,,,VIVEK VIHAR Shree1,700,,101206
SHREE,Delhi,VIVEK VIHAR ,DELHI,28-02-2024,,690161,LORD KRISHNA TRADERS,Dealer,28.664252,77.283241,,,,,,,,,,,VIVEK VIHAR Shree2,4500,,101189
SHREE,Delhi,VIVEK VIHAR ,DELHI,29-02-2024,,888669,RAJINDRA IRON TRADERS,Dealer,28.661916,77.286989,,,,,,,,,,,VIVEK VIHAR Shree2,7000,,101413
SHREE,Delhi,Dwarka,DELHI,01-03-2024,,81977,AGGARWAL TRADERS (SOUTH),Dealer,28.616099,77.053488,,,,,,,,,,,DwarkaShree2,300,,101081
SHREE,Delhi,Dwarka,DELHI,02-03-2024,,861427,GUPTA TRADERS,Dealer,28.62973,77.03208,,,,,,,,,,,DwarkaShree3,250,,101365
SHREE,Delhi,Dwarka,DELHI,03-03-2024,,854990,TYAGI BROTHERS TRADING CO.,Dealer,28.639791,77.03899,,,,,,,,,,,DwarkaShree1,300,,101357
SHREE,Delhi,Dwarka,DELHI,04-03-2024,,846758,FAUJI BUILDING MATERIAL SUPPLIER,Dealer,28.631141,77.040284,,,,,,,,,,,DwarkaShree1,200,,101328
SHREE,Delhi,Dwarka,DELHI,05-03-2024,,672402,JAIN BUILDING MATERIAL SUPPLIERS,Dealer,28.624001,77.031216,,,,,,,,,,,DwarkaShree3,400,,101182
SHREE,Delhi,Najafgarh,DELHI,06-03-2024,,295005,MITTAL TRADING CO. (SOUTH),Dealer,28.694864,77.059668,,,,,,,,,,,NajafgarhShree1,75,,101126
ROCKSTRONG,Delhi,Dwarka,DELHI,07-03-2024,,479338,SUNIL BUILDING MATERIAL SUPPLIER,Dealer,28.638886,77.032609,,,,,,,,,,,DwarkaRockstrong1,1500,,101160
SHREE,Delhi,Rohini,DELHI,08-03-2024,,844737,MA CEMENT 2 ALL SOLUTIONS LLP,Dealer,28.707906,77.068648,,,,,,,,,,,RohiniShree1,250,,101319
SHREE,Delhi,Rohini,DELHI,09-03-2024,,830850,LAXMI BUILDING MATERIAL SUPPLIER,Dealer,28.616664,76.983388,,,,,,,,,,,RohiniShree1,250,,101269
BANGUR,Delhi,Dwarka,DELHI,10-03-2024,,300740,AGGARWAL ENTERPRISES,Dealer,28.615205,77.056764,,,,,,,,,,,DwarkaBangur2,1200,,101136
BANGUR,Delhi,Dwarka,DELHI,11-03-2024,,819891,DRS ENTERPRISES,Dealer,28.627317,77.056536,,,,,,,,,,,DwarkaBangur2,200,,101264
BANGUR,Delhi,Dwarka,DELHI,12-03-2024,,258411,PRINCE TRADING CO.,Dealer,28.599377,77.005938,,,,,,,,,,,DwarkaBangur3,300,,101106
BANGUR,Delhi,Dwarka,DELHI,13-03-2024,,263836,ROHTASH TRADERS,Dealer,28.576847,77.02742,,,,,,,,,,,DwarkaBangur3,400,,101109
BANGUR,Delhi,Dwarka,DELHI,14-03-2024,,858915,SUNIL BUILDING MATARIAL SUPLIER,Dealer,28.638886,77.032609,,,,,,,,,,,DwarkaBangur2,1500,,101373
BANGUR,Delhi,Dwarka,DELHI,15-03-2024,,813317,AGGARWAL ENTERPRISES,Dealer,28.615205,77.056764,,,,,,,,,,,DwarkaBangur2,1200,,101245
BANGUR,Delhi,Dwarka,DELHI,16-03-2024,,819889,DRS ENTERPRISES,Dealer,28.627317,77.056536,,,,,,,,,,,DwarkaBangur2,200,,101263
BANGUR,Delhi,Dwarka,DELHI,17-03-2024,,811209,ROHTAS TRADERS,Dealer,28.576847,77.02742,,,,,,,,,,,DwarkaBangur3,400,,101247
BANGUR,Delhi,Dwarka,DELHI,18-03-2024,,911371,ARORA TRADERS,Dealer,28.645034,77.03562,,,,,,,,,,,DwarkaBangur2,75,,
SHREE,Telangana,SECUNDERABAD,HYDERABAD,27-03-2023,BEGUMPET,882595,CEMENITE SOLUTIONS INDIA PRIVATE LTD,Dealer,17.43551,78.45641,,,,,,,,,,,SECUNDERABADShree2,550,,100956
SHREE,Telangana,SECUNDERABAD,HYDERABAD,27-03-2023,SECUNDERABAD,899803,SRINIVAS CEMENT TRADERS,Dealer,17.4381,78.5408,,,,,,,,,,,SECUNDERABADShree1,300,,101006
SHREE,Telangana,SECUNDERABAD,HYDERABAD,27-03-2023,SITAPHALMANDI,779011,SRI BALAJI STEEL & CEMENTS,Dealer,17.4264,78.51542,,,,,,,,,,,SECUNDERABADShree1,300,,100037
